Util,Network,Interpreter,i18n,Logic,Test,IO,Security,corpus
1,0,0,1,1,1,0,0,resolve ambiguous constructors with the current code introduced in mockito by commit a c calling mocksettingsuseconstructor with an argument list that would be applicable to more than one constructor would fail with an orgmockitointernalcreationinstanceinstantiationexception this behavior however is suboptimal as described in issue as it makes useconstructor less robust than the java compiler which is able to resolve such ambiguitieswith this patch mockito will attempt to match the constructor with the most specific parameter types a constructor x is considered more specific than a constructor y if they are both applicable to the given argument list constructor x has at least one parameter which is a further specialization of the corresponding parameter of constructor y ie paramxisassignablefrom paramy constructor y has no parameter which is a further specialization of the corresponding parameter of constructor x as defined aboveeg consider the following class public class someclass { someclass object o {} someclass string s {} }without this patch calling mock someclassclass withsettings useconstructor string would fail with this patch such a call would invoke the someclass string constructoras noted above this pr fixes issue merging
1,1,0,0,1,1,0,0,update javadoc about the mockito inline artifact this pr in the javadoc i write that the first version of mockito inline is this artifact was actually offered in version but or earlier it did not work due to the issue so i write like that
1,1,0,0,1,1,0,0,update javadoc about the mockito inline artifact this pr in the javadoc i write that the first version of mockito inline is this artifact was actually offered in version but or earlier it did not work due to the issue so i write like that
1,1,0,0,1,1,0,0,enabled continuous delivery via robust mockito release tools project continuous delivery pipeline almost implemented removed tons of release logic complexity now all that is a part of general purpose mockito release tools project the new release automation should be much easier to test does this also implement the logic to only publish a release once every x weeks does this also implement the logic to only publish a release once every x weeksit will be simpler let me finish off the documentation so that everything is clear good question i will be merging soon readmemd contains information about the releases more documentation will be provided but it should not blocking this pr more documentation on spanking new wiki page plan to merge today really excited for this change thanks for the great work szczepiq just merged this puppy ill keep an eye on the release automation things might be bumpy for the next week or so until the dust after this change drops down and all fallout is cleaned up thank you guys for patience more documentation and improvements i will duly provide in the meantime shoot feedback szczepiq does this also close szczepiq does this also close i suggest we leave open for now so that its a place for discussion btw thank you for updating thread with the status
0,0,0,1,1,1,1,0,validation in returnargumentat int in case of type erasure on the parameter the parameter type inference takes now the type of the actual instanceinto account to avoid type erasure issues in case the parameter isgenericsee also https githubcom mockito mockito issues issuecomment merging
1,0,0,1,1,1,0,0,add information about donothing method to cannotstubvo
1,1,0,1,1,1,0,1,interfaces only declare tostring implicitly and should therefore override it explicitly from the inline mock maker
1,1,0,0,1,1,0,0,updating documentation of verify feature to correct a s updating documentation of verify feature to correct a supposed typo that results in confusing behaviour when cut pasted and run verbatimthe documentation presents the following example of the verify exact number of invocations feature using mock mockedlistadd once mockedlistadd twice mockedlistadd twice mockedlistadd three times mockedlistadd three times mockedlistadd three times following two verifications work exactly the same times is used by default verify mockedlist add once verify mockedlist times add once exact number of invocations verification verify mockedlist times add twice verify mockedlist times add three times verification using never never is an alias to times verify mockedlist never add never happened verification using atleast atmost verify mockedlist atleastonce add three times verify mockedlist atleast add five times verify mockedlist atmost add three times the last but one line says verify mockedlist atleast add five times this could be confusing to someone using these examples as it would result in a toolittleactualinvocations failure being reported by mockito this is because in the example the add method is never called with the string five times in order to have this example make sense in the way i think it should ive replaced the string five times with three times as suggested by szczepiq cheerstim cooke merging
1,1,0,1,1,1,1,0,improve and develop apis required for framework integrators mockito does not do static mocking at the moment powermockito does powermockito uses a lot of internal mockito apis exposing the community to issues and wasted productivity on version upgrades we want mockito apis to be easily extensible by framework integrators such us powermockito without compromising api simplicity and consistencyall proposed changes are backwards compatible in accordance to mockitos compatibility contract in short limited changes to orgmockito types freedom to change orgmockitointernal public api changesthe full discussion on the use cases implementation options and decisions is in ticket new public method for creating mock creation settings object javamockitowithsettings name “my mock” build fooclass framework integrators can now provide custom mockhandler via mockmakergetmockhandler previously it we didn’t offer this capability because we didn’t have convincing use cases that it was needed public api considerations framework integrators may not provide custom implementation of invocationcontainer at this stage this part of api is accessible via public mockmakergetmockhandler getinvocationcontainer method there are no convincing use cases that exposing this new public api is needed merging
1,0,0,0,1,1,1,0,made it possible to delay the return of a mock or spy a cherry picked version of for the x branch yup in master there are not checkstyle verification thats because the backport wasnt finished yet havent had time to dive into the failing tests there merging the change to x
1,1,0,1,1,1,1,0,properly resolve visibility bridges resolve the method hierarchy by byte buddys method graph compiler to properly handle bridge methods which require a full method hierarchy analysis to detect merging
1,0,0,1,0,1,0,0,enable stubonly on mock annotation since issue withsettings has a api stubonly which speed up mocked stub a lotsin my case stubonly huge amount of test overhead stacktrace and avoid invocation footprint list grow too large and cause oomhowever the api is not available with mock annotationi had to move tens of mock annotation from mock foo foo into mockitomock fooclass withsetting stubonly mock stubonlytrue public foo lightweight suggest adding the above api for convenience check list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention in the description _if relevant_ at least one commit should mention fixes _if relevant_ merging
1,0,0,0,0,1,1,0,fix for thenthrow class fix for mockitothenthrow class now fails when the given throwable type is not declared on the stubbed method the build fails for jdk seem like an ci problem execution failed for task fetchallcontributors the build fails for jdk seem like an ci problem execution failed for task fetchallcontributorsi will look into that thank you merging
1,1,0,1,1,0,1,0,fix performance regression caused by use of method graph compiler in order to properly discover visibility bridges we have to run a full analysis of the method graph the compilation of this method graph is rather expensive and we require to cache a computed graph the caching is however non trivial as it references classes which might be unloaded in order to avoid a leak we cache classes using non strong referencesthis requires some real world experience to discover if this caching mechanism suffices merging
1,0,0,0,1,1,1,0,added new public api for spring boot use case not intended for merging yet submitted for visibility for design and rationale see for usage see verificationstartedlistenertest classthis is still experimental so refactorings error handling javadoc is missing merging
1,0,0,0,1,1,0,0,java ci build for mockito x summaryprovide java travis build to ensure java compatibility in at least tested use casessupport for java was improved in gradle x and that version is being used due to some issues with newer gradle versions some other configuration changes were required as well as jacoco version has been bump check list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention in the description _if relevant_ at least one commit should mention fixes _if relevant_ merging
1,0,0,0,1,1,0,0,documentation issue added unit tests while working on new verification started listeners i found an instance of incorrect documentation i added unit tests and simplified the documentation currently contrary to what the javadoc said we do guarantee the order in which invocation listeners get notified some of our users might have started to depend on this behavior i added unit tests and the javadoc in general it is seems useful to guarantee the order this way the api is more predictable easier to use thank you for review
1,1,0,0,1,1,0,0,improve deprecated javadoc this pull request by improving the deprecated javadoc of mockitodebug mockitodebugger and mockitodebuggerprintinvocations object mocks by adding the additional information on how to retrieve an actual instance of the mockitodebugger interface
1,1,0,1,1,0,1,0,make override check more forgiving to accomondate kotlin compile patterns the override check implies java compile patterns such that kotlin method resolutions could fail for void return types which do not fit into javas reference type only generic hierarchies this pr eases this restriction to fix this resolution for kotlini added the test case of the reported issue as a reference merging
1,0,0,0,0,1,0,0,add regression test for issue regression that shows the issue of i am unable to reproduce this locally lets see what travis sayscloses thank you
1,0,0,1,1,1,0,0,mockitoextension for junit discussion of all thanks to the junit team sbrannen for that great api the implementation was straight forward and the docu is top notch not comparable to a junitrule or runner implementation one can feel the hard work the here provided mockitoextension allows to mock spy validate like the well known mockito junitrule runner this is still work in progress feel free to commentusage java extendwith mockitoextensionclass class junit test { mock private dependency mock test void checkmockcreation { when mockfoo thenreturn hello junit mockfoo verify mock foo }} possibly we need an annotation on class or method level to provide control of the strictness eg extendwith mockitoextensionclass mockitostrictness warn class junit test { mockitostrictness strict_stubs void testwithlocaldefinedstrictness { }} merging release x coverage
0,0,0,1,0,0,0,0,add checkreturnvalue to stubbing verification methods introduce a new annotation checkreturnvalue and add this to methods like when and verify such that static analysis can verify the value is actually used this makes sure developers can get warnings on build time instead of run time with our internal validatestate merging
1,0,0,1,1,1,0,0,remove several container classes and inline code remove several classes that were containers for code that is easier to be inlined they were only referenced once or never at all this makes it easier to reason about the code while also maintaining less code and classescloses merging
1,1,0,1,1,1,1,0,and improved check for self invocation better checks for recursive calls and guards internally used jdk types fixes merging
1,1,0,1,1,1,0,0,prevent class loading race condition allow singleton locking in context with class loading races fully agree will do soon merging
1,1,0,0,1,1,0,0,update doc for answerscalls_real_methods update the documentation for the answerscalls_real_methods according to and also included a note with recommendation not to use when thenreturn for partial mock hey seriybg this is a nice change sorry we have not reviewed earlier it must have slipped our radar continually improving documentation is absolutely important thank you for contributing
1,1,0,1,1,1,0,0,cleaner code for mockito users by better integration with static code checkers more checkreturnvalue builds on note that almost all non void orgmockitomockito methods are now annotated checkreturnvalue you could consider going the other way by annotating the class as a whole checkreturnvalue and adding canignorereturnvalue to the non void methods that form the complement context for this change within a company internal pr i found an unused mock someclass statement and thought itd be nice if mockito supported checkreturnvalue then i found but noticed that the mock methods werent annotated in fixing that i decided to go over the whole class for each method annotated in this pr i traced its logic most are side effect free while the remainder throw an exception in case of misuse the only non void method in orgmockitomockito i did not annotate is ignorestubs because it returns its input the reason i did not include these methods in was because there were no side effects checking them would therefore not required as it would be perfectly okay from a mockito perspective that these methods are invoked and then discarded the methods i annotated do have side effects and thus are harmful if you discard the return valuetherefore i am hesitant to accept this pr as to my knowledge these methods are pure and are not harmful for mockito to be invoked a lot of times invoking these methods many times may not be harmful in a functional sense but imho checkreturnvalue is more about establishing correctness ignoring the return value of any of these methods indicates a human error leading to cluttered tests in the best case and a false sense of security in the worst caselooking at guava that seems to be the way how they use the annotation for example it is applied to the whole package comgooglecommoncollect with some methods within that package annotated canignorereturnvalue none of those are pure i do understand that point of view however in that case we would need to update every public api that is non void to have this annotation which seems counter intuitiveanyways these are my cents paging mockito core to give their opinion \ \ in that case we would need to update every public api that is non void to have this annotation \ \ well a single annotation in package infojava takes care of that example dbut indeed lets see how others feel about it interesting discussion heres how i would summarize the decision point a benefit a chance of making our customers code cleaner because they could identify and remove dead code b downside hard to apply this strategy consistently we would have to review all public api and always remember to use those annotations when adding new apigiven that we already started using the annotations the downside b already applies merging the pr does not make it any worse hence the downside can be discounted and we only have the benefit im in favor of merging the prthank you stephan for tracing the public api methods and coming up with the pr timvdlippe the current master s last commit is e a ac cf af f aa d e e but git grep i prone doesnt show an error prone integration cant find another applicable branch using git log s prone i all either am i looking cross eyed or ah my brain was derping i was working on and thought i merged it but i did not so we have to rebase after that pr is merged sorry for the confusion no worries i see also targets the release x branch so i wont need to switch the target branch for this pr and indeed that pr contains a bunch of suppresswarnings checkreturnvalue this pr will almost certainly force the addition of a bunch more of those ive subscribed to the other pr and will rebase again once its
1,1,0,0,1,1,0,0,strictness configurable per mock stubbing today we have strict stubs feature a key enabler for cleaner tests and improved debuggability strict stubs dont work well with common stubbing pattern they also dont like when we call stubbed methods with unexpected arguments even though sometimes it is legit for more see solution java test public void demo { lenient method on mocksettings interface foo mock mockitomock fooclass withsettings lenient lenient method on mockito class mockitolenient when mockfoo thenreturn mockitolenient doreturn when mock foo } for more see public api changes new methods mockitolenient mocksettingslenient mockcreationsettingsislenient stubbinggetstrictness new interfaces basestubber extracted out from existing stubber interface so that we can reuse api with lenientstubber lenientstubber instance returned by mockitolenient other changes made orgmockitonotextensible annotation public so that we can use it in subpackages merging
1,0,0,1,1,1,1,0,extend mockitosession builder api to enable usage by testing frameworks the first commit in this pr in the additional commits ive taken the liberty to implement my proposals from add mockitosessionbuildername string to pass a name from the testing framework to the mockitosession add mockitosessionbuilderlogger mockitosessionlogger to customize the logger used for hints warnings produced when finishing mocking useful for testing and to connect reporting capabilities provided by testing frameworks such as junit jupiter add mockitosessionfinishmocking throwable to avoid potentially confusing warnings for failing tests add mockitosessionsetstrictness strictness to change the strictness of the current session there were two test cases requiring that each of these changes is in a separate commit thus it should be relatively easy to take only those changes that you think good or just the first one to to showcase that this new api is sufficient to implement an extension of a testing framework ive changed the junitrule implementation to use it merging
1,0,0,0,1,1,0,0,update public api of invocationfactory needed for android static mocking a real method might throw a throwable but the invocations produced byinvocationfactory call the real method via a callable that can onlythrow a exceptionhence add a new method to invocationfactory that allows to createinvocations with a realmethodbehavior a callable that throws athrowable merging thanks for review
0,0,0,0,1,1,0,0,ensure isolation of stubbings compatibilityfor certain corner cases this bugfix may be incompatible we believe that the exposure is minimal corner cases only possibly incorrect tests and the bugfix important if your test fails after upgrading to mockito version that contains this fix please scrutinize the test it is very likely that the test is incorrect we apologize for any compatibility problems arising from this change it is a hard decision to make when a bugfix changes the behavior in a way it may not be compatible with every mockito test in the worldwhen stubbing with answers that call different mocked methods javawhen mockfoo the swer { othermockbar } we need to ensure that mockfoo and othermockbar dont interfere prior to this bugfix this scenario resulted in various problems like stack overflow error unexpected stubbings declared on different mock unexpected invalid return type errorsfor more details see solutionthe solution is based on great pr by r smirnov huge thanks to r smirnov for reporting the problem diligently then digging into the bowels of mockito to find a clean solution providing excellent test cases that demonstrate the problem when i initially saw the issue report i thought that its not fixable and we would close it as documented mockito syntax caveat thank you r smirnov for persistence and getting this can we give an example of a test that breaks with this new behavior merging
1,0,0,0,1,1,0,0,include all the invocation in mock verification error message have changes the verify error message to include all the invocation instead of including just one undesired invocationpreviously we have message like wanted time at but was times undesired invocation at this pr changes it to wanted time at but was times at at to make the error message consistent the similar changes was made for too little invocations casethe message wanted times at but was times at changed to wanted times at but was times at at merging
1,0,0,1,1,1,0,0,different mocks are used for mock and injectmock in the same test class with junit extension fix mockitoextension which has init mocks with two identical test instances which cause the mock to be initialized and injected two times sadly this doesnt cover the case where we are using testinstance testinstancelifecycleper_class
0,1,1,1,1,0,0,0,resolve the correct protection domain for the codegen package when using reflection merging
1,1,0,1,1,1,0,1,performance improvements use less expensive method graph compiler for inline mock maker update byte buddy for general performance improvements and bug fixes also fixes javadoc warning merging
1,1,0,1,1,1,0,1,avoid circularity avoid endless loop during mock creation if certain types a type for the first time during instrumentation while our mocking engine relies on the same types this can cause a circularity as checking if an instance is a mock requires instances of the latter types what again returns to the latter mock checking routine what causes an endless loop described in comment it is a bit difficult to reproduce this issue in our tests it mainly happens with classes generated by kotlin or scala and requires the inline mock maker and a jdk or older if we want to add such a test we can copy the test from https githubcom guenhter mockito final class kotlin problem if we want to add such a test we can copy the test from should be able to add this to the mockito kotlin subproject i suppose does it use the inline mock maker true of course added a test does that test really reproduce the issue that seems awfully simple yet we did not encounter it thus far 😮 merging
1,0,0,0,0,1,0,0,adding atmostonce rename threadverifiescontinuoslyinteractingmocktest and one todo hii would like to make a quick contribution on this projecti add atmostonce it seems not to be a big feature i just want to highlight the fact you have the function atleastonce but nothing for the atmostonce casei rename the testclass threadverifiescontinuoslyinteractingmocktest on threadverifiescontinuouslyinteractingmocktest and the todo on tostring from hamcrestargumentmatcher merging
1,0,0,0,0,1,0,0,make mockitoextension constructor public it is possible to register an extension for automatic use using javas serviceloader mechanism projects may want to provide their own meta inf file to avoid tediously adding mockitoextension to tests since it is very common however serviceloader requires the class to have a no args public constructor so the current extension cannot be used with the serviceloader mechanism check list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention fixes in the description _if relevant_ at least one commit should mention fixes _if relevant_ would be great if you could add a test for this not sure if that is possible it is not a blocking issue for me though added a test a bit heavyweight since it needs to be a separate project to avoid influencing others
1,0,0,0,1,1,0,0,correctly handle varargsmatcher check for hamcrestmatchers merging
1,1,0,1,1,1,0,1,mockito on java ea requires dnetbytebuddyexperimentaltrue system property to be set to let bytebuddy use asm api version asm _expermiental and use the same one in inlinebytecodegenerator merging
1,1,0,0,1,1,0,0,javadoc update ignorestubs to include strictness it updates ignorestubs docs to include strictness information this is ready to merge ill wait until current build is complete and merge it thank you
0,0,0,0,0,1,0,0,prevent stubonly from being verified this pr adds assertion to verification methods to prevent stub only mock from being verified verify verifynomoreinteractions inorder merging
1,0,0,0,1,1,1,0,exposed new api stubbinglookuplistener exposed new public api based on an internal api stubbinglookuplistener as a rule of a thumb we try to expose the internal apis that the top level features are built upon since stubbinglookuplistener is useful for us to implement strictness lets get the former exposed as public api this way we build stronger framework with the concept of onion skin apithis pr replaces very nice pr from marchpig due to number of changes i needed to do i decided to reimplement the feature rather than use the original pr marchpig thank you for understanding merging
1,0,0,0,1,1,0,0,prevent premature garbage collection of mock objects if using one liner stubs the mock object may be premature cleaned up and returning the mock fails with an exception this occurs because there is no strong reference to the mock itselftherefore we need to maintain a strong reference to the mock until weve returned it while making sure that the gc can still cleanup the mock correctly when neededcause implementations of basestubbing are intended to be cleaned up after usage we can store a strong ref to the mock there getmock then uses the strong ref instead of the weak ref provided by the invocation after cleaning up the implementations of basestubbing there is no strong ref to the mock itself anymore except the one in the test class i tried some alternative solutions but i believe this is the only way it works bind last mock creation to mockingprogress does not work because of this when mock testclass class gettestclass thenreturn mock testclassclass getmock bind mock of last invocation for stubbing to mockingprogress does not work because of this when mock testclassclass getstuff thenreturn x thenreturn when mock testclassclass getstuff thenreturn xxx getmock getstuff getmock merging lgtm thanks for your improvementsonly passing the mock was my first take but i thought passing the invocationcontainerimpl is more type safe than just having object as parameter also the mock retrieval logic would be located in one central place but im very fine with the refactoring thank you
0,0,0,0,1,1,1,0,fix bug cce on smart not null answers this pr intends to for fix it the returnssmartnulls answer use now some reflection to find the correct return type instead of the javautilobject when the return type can be found it will start to retrieve empty values using the answer returnsmoreemptyvalues & returnsemptyvalues before creating a new mock instanceas you may notice in tests there is still one case where the return type cannot be found in this case the answer will return a null instead of object mocki think it may be possible to improve this code any suggestion will be welcome merging
1,0,0,0,1,1,1,0,refactoring naming rule for sealed packages to better work with the java module system the java module system consideres packages of all named modules to be sealed this results in the naming strategy to rename classes such that they cannot subclass package private types merging
1,1,1,1,1,1,1,0,where multipleparentclassloader lacks of classloaders of superclasses the multipleparentclassloader is now composed also with classloaders of supertypes of the mockedtype so in osgi is able to load all declared types in the hierarchy the problem of test case is that is not possible reflect a real osgi environment without use some test framework like pax exam the most complicate thing is do not pollute test dependency with and more dependencies if is not a problem i can try to create test case that verify if the multiparentclassloader contains more classloaders a job fails to install jdk other jobs are ok i think that this can cause issues with class loader hierarchies where we would now generate a new class loader even if all classes were visible from the top most type this would effectively prevent mocking package private classes and methods for such types which worked until nowi just extended the multiple parent class loader in byte buddy to allow for collecting the most specific class loaders only after this i think we can add this change probably we would also need to include all class loaders of interface types for this to work universallyi am a bit afraid of the performance impact of this though as this can cost some runtime for types with a large type tree i think that this can cause issues with class loader hierarchies where we would now generate a new class loader even if all classes were visible from the top most typei had a look to the implementation of multipleparentclassloader and it delegate to parents in the exact order they was added this means that if the classloader of the actual type the first added is able to load all classes other classloaders are not visited probably we would also need to include all class loaders of interface types for this to work universallyits already like that the actual classloader is built with a composition of classloader of actual type and the classloader of all interfaces the class implements my pr simply add classloaders from superclasses i am a bit afraid of the performance impact of this though as this can cost some runtime for types with a large type treei do not expect a hierarchy bigger than classloader are filtered at most we should ensure there are no duplicated in the list if not already this needs a rebase now merging
0,0,0,0,0,1,0,0,outer class mocks unavailable from inner class i opened issue a few weeks ago that went without an correspondence so i apologize if submitting a pr isnt the ideal method of moving this issue forward however i am hoping i can get this fix incorporated into an official version without implementing temporary workaroundsthe pr should clearly show the issue i am trying to fix but i had to introduce a testcompile snapshot dependency the dependent project has a fix required to demonstrate the issue within mockito but it unfortunately has not been incorporated into an official release and i cant think of another way to reproduce the issue i have contacted the owner of the dependent project but i havent received a response from them eitheri am looking for guidance on next steps for what i believe to be regression reported to be working in the only other solution i can think of is to merge this without a unit test but i highly doubt that is desirable_git commit message_ problem junitrule detects an unfinished mocking session when an inner class is detected fix if a mockitosession has been established for junitrule then use that and init mocks of the inner class tests within an inner class ensure mocks are accessible override outer class values when desired retain original values if not overwritten demonstrated with debechtejunit junit hierarchicalcontextrunner snapshot merging
0,0,0,0,0,1,0,0,outer class mocks unavailable from inner class i opened issue a few weeks ago that went without an correspondence so i apologize if submitting a pr isnt the ideal method of moving this issue forward however i am hoping i can get this fix incorporated into an official version without implementing temporary workaroundsthe pr should clearly show the issue i am trying to fix but i had to introduce a testcompile snapshot dependency the dependent project has a fix required to demonstrate the issue within mockito but it unfortunately has not been incorporated into an official release and i cant think of another way to reproduce the issue i have contacted the owner of the dependent project but i havent received a response from them eitheri am looking for guidance on next steps for what i believe to be regression reported to be working in the only other solution i can think of is to merge this without a unit test but i highly doubt that is desirable_git commit message_ problem junitrule detects an unfinished mocking session when an inner class is detected fix if a mockitosession has been established for junitrule then use that and init mocks of the inner class tests within an inner class ensure mocks are accessible override outer class values when desired retain original values if not overwritten demonstrated with debechtejunit junit hierarchicalcontextrunner snapshot merging
1,0,0,0,1,1,1,0,return null instead of causing a cce this solves a large number of edge cases where null will actuallyremove the runtime classcastexception this essentially negates thewhole mockitocast errorprone check we can still not support every usecase but causing a npe instead of a cce does not seem to make thisworsei am still running internal tests within google to see if there are anyregressions but i already saw that some of the test failures we hadwith bytebuddy were resolved with this particular patchnote that this now fully closes a previous pr resolved the sameissue with returnssmartnulls merging
1,0,0,0,0,1,1,0,with mocking of javautil classes i hope the test is correct at least it failed before and succeeds now merging
1,1,1,1,1,1,1,0,new api to clean up all inline mocks after test in certain specific rare scenarios issue inline mocking causes memory leaks there is no clean way to mitigate this problem completely hence we introduced a new api to explicitly clear mock state only make sense in inline mocking javapublic class exampletest { after public void clearmocks { mockitoframework clearinlinemocks } test public void sometest { } } due to the introduction of map from weak reference from mock instance toits invocation handler mockito became vulnerable to memory leaks asthere are multiple situations where mockito could unintentionally holdstrong references to mock instances in the map record the strongreferences could be through spiedinstance for spies and arguments usedto facilitate method stubbingmockito could never know if the arguments passed in for method stubbingare also strongly referenced somewhere else or not so mockito needs tosave a strong reference to these arguments to avoid premature gctherefore to solve cyclic strong references through arguments mockitoneeds to explicitly know when mocks are out of their life and cleanup all internal strong references associated with them and i will review this tomorrow at a first glance we are going to need to make some changes most notably the way we handle interfaces a new method on mockmaker is a breaking change will give you a detailed review tomorrow that said the pr is much appreciated sorry if my initial reaction seemed not positive we really do appreciate community prs for these kind of issues oh thanks for quick response i didnt expect any feedback todayi am not familiar with how to contribute to mockito ie dont know what can be done and what cant its expected to have some back and forth for a change at this scale just please be as detailed as possible so that i know how to make proper changesi just hope the overall approach wont be vetoed as i basically dont have any other ideas on how to solve it merging this is awesome thank you guys i’ll try this api on our codebase and samples i’ve provided in original issues also — kudos for including tests reproducing the behavior i’ve described 😉 hi just to let you know i am using the new api already with v and for me it was breaking the strict test with following exception orgmockitoexceptionsmisusingnotamockexception argument passed to mockitomockingdetails should be a mock but is an instance of class cache$mockitomock$ at orgmockitointernalrunnersdefaultinternalrunner$ $ testfinished defaultinternalrunnerjava i had to move it to afterclass to mitigate the problem s you are not allowed to interact with mocks anymore after calling that api because all internal states of mocks are cleaned up after the api call that includes all delayed actions or interactions from other threadsunfortunately its never as easy as just calling that api
1,0,0,0,1,1,1,0,fix strict stubbing profile serialization support when strict stubs profile is enabled mock serialization doesnt workthis pr fixes this problem
0,0,0,0,1,1,0,0,verificationcollector to handle non matching args and other assertions this fix for widens the catch in verificationcollectorimpl so that it will catch any assertionerror rather than just mockitoassertionerror in this way any comparison failures such as the built in argument comparison when running under junit will also be collected rather than propagating through to the test frameworkthere are also two commits which are more cosmetic improvements to verificationcollectorimpltest rename assertatleastonefailure to assertexactlyonefailure more accurate description of what it does change assertfail to assertjs assertbecauseexceptionwasnotthrown produces better diagnostics in the case of a failure merging
1,0,0,1,1,0,1,0,new public api invocationgetargumentsasmatchers new public api invocationgetargumentsasmatchers useful for advanced integrations such as mockito scala some internal refactorings that provide temporary help with mockito scala integration merging
0,0,0,0,1,1,0,0,report initialization failures per test method prior to this commit defaultinternalrunner threw an exception when mockitoannotationsinitmocks failed from the overridden withbefores method instead it now returns a statement that isresponsible for initializing potential exceptions are then handled byjunit regardless whether version or beta is used insteadof reporting a class level error junit will now report a failure foreach test method in such test classesrelated issue junit team junit read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention in the description _if relevant_ at least one commit should mention fixes _if relevant_ merging
1,0,1,0,1,0,0,0,make mockitonotextensible service loadable this way error prone can find the plugin when mockito errorprone is added to the annotation processor classpath nb in this pr i chose to use google autoservice as is customary for error prone plugins if preferred i can instead introduce an explicit meta inf services comgoogleerrorpronebugpatternsbugchecker file timvdlippe sure will have a look at whats the simplest way to achieve this stephan were you able to take a look at this i wanted to fix the same in timvdlippe i considered several approaches and concluded that the best way forward would be to see whether how support for this kind of real full test can be added to error prones compilationtesthelper and bugcheckerrefactoringtesthelper classes the idea would be that they get another static factory method which relies on service loading rather than an explicitly provided checker class this would also benefit other non google ep users such as ubers nullaway then life happened so i didnt yet get to the point of actually trying that implementation note that even if it would work this pr would be blocked on those changes getting merged and released as part of error prone but i assume you could help getting the changes reviewed by the ep team so that leaves the question of timelines i can try but wont commit to spend some time on this later this week likely in the weekend alternatively if you agree with the suggested solution you could have a crack at an error prone pr and id be happy to be the first reviewerwrt whether this pr should be blocked on all that i have manually tested the changes in this pr so functionally we could just merge this for now the approach taken here is exactly what nullaway does but just merging is not in the spirit of the mockito project so i totally undestand not wanting to go that route lets merge it for now and hope we dont regress in the future
1,0,0,1,1,1,0,0,show multiple invocations on argumentsaredifferent this is the reconciliation of with the tests and implementation rebased on release x
1,0,0,1,1,1,0,0,rename toolittleactualinvocations rename the exception toolittleactualinvocations totoofewactualinvocations as this is more correct english as thisexception is public api we rename by subclassing and deprecating theoriginal rename all tests and internal methods that were referencingthe old name by aligning with the new namecheck list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention in the description _if relevant_ at least one commit should mention fixes _if relevant_ merging
1,1,0,0,1,1,0,0,fix typo in mockitojava javadoc i was confused and tried to look for verifynomoreinvocations when i came across this javadocshopefully this prevents further confusion
1,0,0,0,0,1,0,0,replaces objenesis references from stubbing classes with plugin equivalents this enables the ios mockito plugin to upgrade to v merging
1,1,0,1,1,1,1,0,verifynointeractions guarantees no interactions with mock with i provided a fix to and however that pr targeted master which eventually became old x and its code didnt make it into release x and should be reopenedi have back ported that pr to target release x verifyzerointeractions is marked as deprecated and a new verifynointeractions is added there are no breaking changes afaik so this code is backwards compatiblesince i dont know if when this code will ship javadocs contain a placeholder since xx merging
1,1,0,0,1,1,0,0,clarify default answer in api changes postponed to default answer has not been changed in oh travis is deeply unhappy i would need to investigate that please rebase this pr to fix the travis issue
1,1,0,0,1,1,0,0,minor bug fixes removed typofixes added missing tag to fix javadocsupersedes and closes merging
1,0,0,1,1,1,1,0,method generictypeextractorfindgenericinterface always returns first interface merging
0,0,0,0,1,1,0,0,clarify default strict stubbing behaviour in similar to as requested by timvdlippe in
1,0,0,0,1,1,0,0,close file handle to avoid a file handle leak fix a small file handle leak which pops up when running tests with file leak detector good catch this always gets me as the class name is file
1,0,0,0,1,1,0,0,close file handle to avoid a file handle leak fix a small file handle leak which pops up when running tests with file leak detector good catch this always gets me as the class name is file
1,1,0,0,1,1,0,0,fix typo in the wiki link check list read the contributing guide pr should be motivated ie what does it fix why and if relevant how if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change avoid other runtime dependencies meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years the pull request follows coding style mention fixes in the description _if relevant_ at least one commit should mention fixes _if relevant_
