prNumber,APM,Interpreter,Logging,Data.Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,corpus
6674,0,0,0,0,0,0,0,0,0,0,0,0,1,handle exception in packaged program loading at startup ## summary of the pull requestthis pr adds code to fix the loading of program plugin due to failure in packaged app load at startup## pr checklist* [x] applies to #6673 #6665 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests added/passed## info on pull requestthis pr contains the following changes : 1 added exception handling for `directorynotfoundexception` when packaged app is not found at location returned by packagemanager this was the cause of issue #6673 as this exception was not handled before2 added a try-catch to handle all exceptions when adding a new packaged app in `packagemanagerwrapper` all exceptions should be caught here because an issue in one program should not affect loading of entire program plugin ## validation steps performed1 manually validated that throwing any exception while creating a packaged app does not result in failure in loading program plugin 2 msi containing this pr changes were shared with users and they reported that the error was resolved  handle exception in packaged program loading at startup   ## summary of the pull request this pr adds code to fix the loading of program plugin due to failure in packaged app load at startup.  ## pr checklist * [x] applies to #6673  #6665  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests added/passed  ## info on pull request this pr contains the following changes :  1. added exception handling for  directorynotfoundexception  when packaged app is not found at location returned by packagemanager. this was the cause of issue #6673 as this exception was not handled before. 2. added a try-catch to handle all exceptions when adding a new packaged app in  packagemanagerwrapper.  all exceptions should be caught here because an issue in one program should not affect loading of entire program plugin.   ## validation steps performed 1. manually validated that throwing any exception while creating a packaged app does not result in failure in loading program plugin.  2. msi containing this pr changes were shared with users and they reported that the error was resolved.
6674,0,0,0,0,0,0,0,0,0,0,0,0,1,handle exception in packaged program loading at startup ## summary of the pull requestthis pr adds code to fix the loading of program plugin due to failure in packaged app load at startup## pr checklist* [x] applies to #6673 #6665 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests added/passed## info on pull requestthis pr contains the following changes : 1 added exception handling for `directorynotfoundexception` when packaged app is not found at location returned by packagemanager this was the cause of issue #6673 as this exception was not handled before2 added a try-catch to handle all exceptions when adding a new packaged app in `packagemanagerwrapper` all exceptions should be caught here because an issue in one program should not affect loading of entire program plugin ## validation steps performed1 manually validated that throwing any exception while creating a packaged app does not result in failure in loading program plugin 2 msi containing this pr changes were shared with users and they reported that the error was resolved  handle exception in packaged program loading at startup   ## summary of the pull request this pr adds code to fix the loading of program plugin due to failure in packaged app load at startup.  ## pr checklist * [x] applies to #6673  #6665  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests added/passed  ## info on pull request this pr contains the following changes :  1. added exception handling for  directorynotfoundexception  when packaged app is not found at location returned by packagemanager. this was the cause of issue #6673 as this exception was not handled before. 2. added a try-catch to handle all exceptions when adding a new packaged app in  packagemanagerwrapper.  all exceptions should be caught here because an issue in one program should not affect loading of entire program plugin.   ## validation steps performed 1. manually validated that throwing any exception while creating a packaged app does not result in failure in loading program plugin.  2. msi containing this pr changes were shared with users and they reported that the error was resolved.
6688,0,0,0,0,0,0,0,0,0,0,0,0,1,pulling custom logger out of program plugin ## summary of the pull requestprogram plugin has logging but it implemented its own loggerthis pipes all the existing logging to the new loggerhere is an example of a piped result```2020-09-17 10:26:180344|error|win32lnkprogram|-------------------------- begin exception --------------------------2020-09-17 10:26:180540|error|win32lnkprogram|error status: knownprogram path: c:\programdata\microsoft\windows\start menu\programs\accessories\windows media playerlnkexception thrown in called method: void getdescription(systemtextstringbuilder int32)possible interpretation of the error: an unexpected error occurred in the calling method lnkprogrampossible resolution: can be ignored and wox should still continue however the program may not be loaded2020-09-17 10:26:180738|error|win32lnkprogram|exception full name: <systemruntimeinteropservicescomexception>2020-09-17 10:26:180926|error|win32lnkprogram|exception message: <error hresult e_fail has been returned from a call to a com component>2020-09-17 10:26:181229|error|win32lnkprogram|exception stack trace: <   at microsoftpluginprogramprogramsshelllinkhelperishelllinkwgetdescription(stringbuilder pszname int32 cchmaxname)   at microsoftpluginprogramprogramsshelllinkhelperretrievetargetpath(string path) in c:\users\crutkas\source\repos\ptmain\src\modules\launcher\plugins\microsoftpluginprogram\programs\shelllinkhelpercs:line 163   at microsoftpluginprogramprogramswin32programlnkprogram(string path) in c:\users\crutkas\source\repos\ptmain\src\modules\launcher\plugins\microsoftpluginprogram\programs\win32programcs:line 445>2020-09-17 10:26:181395|error|win32lnkprogram|exception source: <microsoftpluginprogram>2020-09-17 10:26:181558|error|win32lnkprogram|exception target site: <void getdescription(systemtextstringbuilder int32)>2020-09-17 10:26:181966|error|win32lnkprogram|exception hresult: <-2147467259>2020-09-17 10:26:182166|error|win32lnkprogram|-------------------------- end exception --------------------------```## pr checklist* [ ] applies to #6669* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull request_what does this include?_## validation steps performed_how does someone test & validate?_  pulling custom logger out of program plugin   ## summary of the pull request  program plugin has logging but it implemented its own logger.  this pipes all the existing logging to the new logger.  here is an example of a piped result      2020-09-17 10:26:18.0344|error|win32.lnkprogram|-------------------------- begin exception -------------------------- 2020-09-17 10:26:18.0540|error|win32.lnkprogram|error status: known program path: c:\programdata\microsoft\windows\start menu\programs\accessories\windows media player.lnk exception thrown in called method: void getdescription(system.text.stringbuilder  int32) possible interpretation of the error: an unexpected error occurred in the calling method lnkprogram possible resolution: can be ignored and wox should still continue  however the program may not be loaded 2020-09-17 10:26:18.0738|error|win32.lnkprogram|exception full name:  <system.runtime.interopservices.comexception> 2020-09-17 10:26:18.0926|error|win32.lnkprogram|exception message:  <error hresult e_fail has been returned from a call to a com component.> 2020-09-17 10:26:18.1229|error|win32.lnkprogram|exception stack trace:  <   at microsoft.plugin.program.programs.shelllinkhelper.ishelllinkw.getdescription(stringbuilder pszname  int32 cchmaxname)    at microsoft.plugin.program.programs.shelllinkhelper.retrievetargetpath(string path) in c:\users\crutkas\source\repos\ptmain\src\modules\launcher\plugins\microsoft.plugin.program\programs\shelllinkhelper.cs:line 163    at microsoft.plugin.program.programs.win32program.lnkprogram(string path) in c:\users\crutkas\source\repos\ptmain\src\modules\launcher\plugins\microsoft.plugin.program\programs\win32program.cs:line 445> 2020-09-17 10:26:18.1395|error|win32.lnkprogram|exception source:  <microsoft.plugin.program> 2020-09-17 10:26:18.1558|error|win32.lnkprogram|exception target site:  <void getdescription(system.text.stringbuilder  int32)> 2020-09-17 10:26:18.1966|error|win32.lnkprogram|exception hresult:  <-2147467259> 2020-09-17 10:26:18.2166|error|win32.lnkprogram|-------------------------- end exception --------------------------      ## pr checklist * [ ] applies to #6669 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  _what does this include?_  ## validation steps performed  _how does someone test & validate?_
6708,0,0,0,0,0,0,0,0,0,1,0,0,1,fix logging string format ## summary of the pull requestfix string format of `loginfo` function## pr checklist* [x] applies to #6709 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests added/passed## info on pull request`loginfo` accepts string containing two token seperated by `|` the caching code instead provides 3 tokens which result in following error messages: `2020-09-11 16:41:042053|fatal|faultylogger|wrong logger message format <|jsonstoragesave|saving cached data| <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\settingsjson>>`## validation steps performedmanually validated that logs are written correctly the following logs are generated after changes : ```2020-09-18 11:56:492215|info|jsonstoragesave|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\settingsjson>2020-09-18 11:56:492499|info|jsonstoragesave|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoftpluginfolder\foldersettingsjson>2020-09-18 11:56:492809|info|jsonstoragesave|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoftpluginindexer\indexersettingsjson>2020-09-18 11:56:493336|info|jsonstoragesave|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoftpluginprogram\programpluginsettingsjson>2020-09-18 11:56:493671|info|jsonstoragesave|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoftpluginshell\shellpluginsettingsjson>2020-09-18 11:56:493955|info|jsonstoragesave|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoftpluginuri\urisettingsjson>```  fix logging string format   ## summary of the pull request fix string format of  log.info  function  ## pr checklist * [x] applies to #6709  * [x] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [x] tests added/passed  ## info on pull request  log.info  accepts string containing two token seperated by  | . the caching code instead provides 3 tokens which result in following error messages:   2020-09-11 16:41:04.2053|fatal|faultylogger|wrong logger message format <|jsonstorage.save|saving cached data| <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\settings.json>>     ## validation steps performed manually validated that logs are written correctly.   the following logs are generated after changes :      2020-09-18 11:56:49.2215|info|jsonstorage.save|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\settings.json> 2020-09-18 11:56:49.2499|info|jsonstorage.save|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoft.plugin.folder\foldersettings.json> 2020-09-18 11:56:49.2809|info|jsonstorage.save|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoft.plugin.indexer\indexersettings.json> 2020-09-18 11:56:49.3336|info|jsonstorage.save|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoft.plugin.program\programpluginsettings.json> 2020-09-18 11:56:49.3671|info|jsonstorage.save|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoft.plugin.shell\shellpluginsettings.json> 2020-09-18 11:56:49.3955|info|jsonstorage.save|saving cached data at <c:\users\divyan\appdata\local\microsoft\powertoys\powertoys run\settings\plugins\microsoft.plugin.uri\urisettings.json>    
6711,0,0,0,0,0,0,0,0,0,0,1,0,0,adding in frontmatter and latex ## summary of the pull requestwith markdig enabled processing for each:### frontmatterit renders like vs code style![image](https://user-imagesgithubusercontentcom/1462282/93638160-aa4b3200-f9ab-11ea-8541-e4f06f8d6108png)### latex$$ sinh(x)  \frac{e^x + e^{-x}}{2}             $$$$ cosh(x)  \frac{e^x - e^{-x}}{2}             $$$$ tanh(x)  \frac{e^x + e^{-x}}{e^x - e^{-x}}  $$$$ csch(x)  \frac{2}{e^x - e^{-x}}             $$$$ sech(x)  \frac{2}{e^x + e^{-x}}             $$$$ coth(x)  \frac{e^x - e^{-x}}{e^x + e^{-x}}  $$honestly best i think well getvs code![image](https://user-imagesgithubusercontentcom/1462282/93639137-622d0f00-f9ad-11ea-8dde-4f84f32034c9png)our preview pane![image](https://user-imagesgithubusercontentcom/1462282/93639148-65c09600-f9ad-11ea-80ac-0d9ada350999png)## pr checklist* [ ] applies to #5405 #3657* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull request_what does this include?_## validation steps performed_how does someone test & validate?_  adding in frontmatter and latex   ## summary of the pull request  with markdig enabled processing for each:  ### frontmatter  it renders like vs code style.  ![image](https://user-images.githubusercontent.com/1462282/93638160-aa4b3200-f9ab-11ea-8541-e4f06f8d6108.png)  ### latex  $$ sinh(x) = \frac{e^x + e^{-x}}{2}             $$ $$ cosh(x) = \frac{e^x - e^{-x}}{2}             $$ $$ tanh(x) = \frac{e^x + e^{-x}}{e^x - e^{-x}}  $$ $$ csch(x) = \frac{2}{e^x - e^{-x}}             $$ $$ sech(x) = \frac{2}{e^x + e^{-x}}             $$ $$ coth(x) = \frac{e^x - e^{-x}}{e^x + e^{-x}}  $$  honestly  best i think we ll get.  vs code ![image](https://user-images.githubusercontent.com/1462282/93639137-622d0f00-f9ad-11ea-8dde-4f84f32034c9.png)  our preview pane ![image](https://user-images.githubusercontent.com/1462282/93639148-65c09600-f9ad-11ea-80ac-0d9ada350999.png)   ## pr checklist * [ ] applies to #5405  #3657 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  _what does this include?_  ## validation steps performed  _how does someone test & validate?_
6711,0,0,0,0,0,0,0,0,0,0,1,0,0,adding in frontmatter and latex ## summary of the pull requestwith markdig enabled processing for each:### frontmatterit renders like vs code style![image](https://user-imagesgithubusercontentcom/1462282/93638160-aa4b3200-f9ab-11ea-8541-e4f06f8d6108png)### latex$$ sinh(x)  \frac{e^x + e^{-x}}{2}             $$$$ cosh(x)  \frac{e^x - e^{-x}}{2}             $$$$ tanh(x)  \frac{e^x + e^{-x}}{e^x - e^{-x}}  $$$$ csch(x)  \frac{2}{e^x - e^{-x}}             $$$$ sech(x)  \frac{2}{e^x + e^{-x}}             $$$$ coth(x)  \frac{e^x - e^{-x}}{e^x + e^{-x}}  $$honestly best i think well getvs code![image](https://user-imagesgithubusercontentcom/1462282/93639137-622d0f00-f9ad-11ea-8dde-4f84f32034c9png)our preview pane![image](https://user-imagesgithubusercontentcom/1462282/93639148-65c09600-f9ad-11ea-80ac-0d9ada350999png)## pr checklist* [ ] applies to #5405 #3657* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull request_what does this include?_## validation steps performed_how does someone test & validate?_  adding in frontmatter and latex   ## summary of the pull request  with markdig enabled processing for each:  ### frontmatter  it renders like vs code style.  ![image](https://user-images.githubusercontent.com/1462282/93638160-aa4b3200-f9ab-11ea-8541-e4f06f8d6108.png)  ### latex  $$ sinh(x) = \frac{e^x + e^{-x}}{2}             $$ $$ cosh(x) = \frac{e^x - e^{-x}}{2}             $$ $$ tanh(x) = \frac{e^x + e^{-x}}{e^x - e^{-x}}  $$ $$ csch(x) = \frac{2}{e^x - e^{-x}}             $$ $$ sech(x) = \frac{2}{e^x + e^{-x}}             $$ $$ coth(x) = \frac{e^x - e^{-x}}{e^x + e^{-x}}  $$  honestly  best i think we ll get.  vs code ![image](https://user-images.githubusercontent.com/1462282/93639137-622d0f00-f9ad-11ea-8dde-4f84f32034c9.png)  our preview pane ![image](https://user-images.githubusercontent.com/1462282/93639148-65c09600-f9ad-11ea-80ac-0d9ada350999.png)   ## pr checklist * [ ] applies to #5405  #3657 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  _what does this include?_  ## validation steps performed  _how does someone test & validate?_
6757,0,0,0,0,0,0,0,1,0,0,0,0,0,fxcop and stylecop for svg thumbnail ## summary of the pull requestinstalls and icons change / render  changes the wsx as well due to fxcop violation with namespace![image](https://user-imagesgithubusercontentcom/1462282/93826783-d5888800-fc1c-11ea-8880-4ca5afa9f88apng)## pr checklist* [x] applies to #5129 #6754* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull requeststylecop and fxcop## validation steps performed_how does someone test & validate?_  fxcop and stylecop for svg thumbnail   ## summary of the pull request  installs and icons change / render.  changes the wsx as well due to fxcop violation with namespace  ![image](https://user-images.githubusercontent.com/1462282/93826783-d5888800-fc1c-11ea-8880-4ca5afa9f88a.png)   ## pr checklist * [x] applies to #5129  #6754 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  stylecop and fxcop  ## validation steps performed  _how does someone test & validate?_
6757,0,0,0,0,0,0,0,1,0,0,0,0,0,fxcop and stylecop for svg thumbnail ## summary of the pull requestinstalls and icons change / render  changes the wsx as well due to fxcop violation with namespace![image](https://user-imagesgithubusercontentcom/1462282/93826783-d5888800-fc1c-11ea-8880-4ca5afa9f88apng)## pr checklist* [x] applies to #5129 #6754* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull requeststylecop and fxcop## validation steps performed_how does someone test & validate?_  fxcop and stylecop for svg thumbnail   ## summary of the pull request  installs and icons change / render.  changes the wsx as well due to fxcop violation with namespace  ![image](https://user-images.githubusercontent.com/1462282/93826783-d5888800-fc1c-11ea-8880-4ca5afa9f88a.png)   ## pr checklist * [x] applies to #5129  #6754 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  stylecop and fxcop  ## validation steps performed  _how does someone test & validate?_
6758,0,0,0,0,0,0,0,0,0,0,1,0,1,[fxcop] markdown preview pane unit tests ## summary of the pull request![image](https://user-imagesgithubusercontentcom/1462282/93828048-6b251700-fc1f-11ea-92d0-69cb42b23703png)## pr checklist* [x] applies to #5129* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull request_what does this include?_## validation steps performed_how does someone test & validate?_  [fxcop] markdown preview pane unit tests   ## summary of the pull request  ![image](https://user-images.githubusercontent.com/1462282/93828048-6b251700-fc1f-11ea-92d0-69cb42b23703.png)  ## pr checklist * [x] applies to #5129 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  _what does this include?_  ## validation steps performed  _how does someone test & validate?_
6762,0,0,0,0,0,0,0,0,0,0,0,0,0,[fxcop] preview handler common ## summary of the pull requestfxcop for preview handler commonthis code base needs some cleanup but got all the fxcop errors resolvedmarkdown and svgs render![image](https://user-imagesgithubusercontentcom/1462282/93899620-5725f780-fca9-11ea-9867-9acfdf8ece37png)![image](https://user-imagesgithubusercontentcom/1462282/93899652-5ee59c00-fca9-11ea-9cc7-2c7e6f1d3f8apng)## pr checklist* [x] applies to #5129* [ ] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [ ] tests added/passed* [ ] requires documentation to be updated* [ ] ive discussed this with core contributors already if not checked im ready to accept this work might be rejected in favor of a different grand plan issue number where discussion took place: #xxx## info on pull request_what does this include?_## validation steps performed_how does someone test & validate?_  [fxcop] preview handler common   ## summary of the pull request  fxcop for preview handler common.  this code base needs some cleanup but got all the fxcop errors resolved  markdown and svgs render ![image](https://user-images.githubusercontent.com/1462282/93899620-5725f780-fca9-11ea-9867-9acfdf8ece37.png) ![image](https://user-images.githubusercontent.com/1462282/93899652-5ee59c00-fca9-11ea-9cc7-2c7e6f1d3f8a.png)   ## pr checklist * [x] applies to #5129 * [ ] cla signed. if not  go over [here](https://cla.opensource.microsoft.com/microsoft/powertoys) and sign the cla * [ ] tests added/passed * [ ] requires documentation to be updated * [ ] i ve discussed this with core contributors already. if not checked  i m ready to accept this work might be rejected in favor of a different grand plan. issue number where discussion took place: #xxx  ## info on pull request  _what does this include?_  ## validation steps performed  _how does someone test & validate?_
